   3.3332000000000001e-01	  -2.7430800000000000e-01	   7.2588500000000000e-01	  -1.4241999999999999e-02	   9.7742600000000002e-01	  -3.4919999999999999e-03	   2.1045000000000001e-02	   2.1020200000000000e-01	   1.5000883552101052e-01	   5.6781535227915202e-02	  -5.6674629331539528e-01	   1.2705780000000000e+00	   3.4229649655688053e-02	   8.5143613383350831e-04	  -2.0270196942063146e-01	  -2.3993989390783274e-02	  -5.0671390484264256e-01	   1.2129520000000000e+00	   3.4229649655688053e-02	  -8.5143613383350831e-04	   2.9087328501057472e-02	   3.8019051395813297e-02	  -2.0545391332879550e-02	  -1.5459626642559738e+00	  -2.5318584626856028e-01	   3.6299717306775969e+00	  -8.7635500000000000e-01	   1.7524227419822944e+00	   7.6563366900952057e-01	  -3.4850095429591863e+00	   7.2708899999999999e-01	
   3.6665199999999998e-01	  -2.6454899999999998e-01	   9.1227899999999995e-01	  -2.2127999999999998e-02	   9.1507799999999995e-01	   9.6500000000000004e-04	  -7.8069999999999997e-03	   4.0320000000000000e-01	   1.6840214054818897e-01	   2.4037841507511684e-01	   1.7633905234363534e-01	   7.3332900000000001e-01	   4.4587511766025356e-01	   4.9292395633084331e-02	  -2.0927352978289293e-01	  -2.5818931807025330e-01	   1.8570943234223267e-01	   6.9533999999999996e-01	   4.4587511766025356e-01	  -4.9292395633084331e-02	   1.8631947648522690e-02	   1.1776639859445688e-02	  -3.1411506414908225e-02	  -7.9639562795911800e-01	  -3.6800302753525549e-01	   3.6378115164715927e+00	  -9.4710099999999997e-01	   9.3190098014640099e-01	   7.5853024000984193e-01	  -3.2513779606209665e+00	   8.6754299999999995e-01	
   3.9998400000000001e-01	  -3.5500799999999999e-01	   1.0422790000000000e+00	  -2.7004000000000000e-02	   8.6595999999999995e-01	   1.4459000000000000e-02	  -3.8309000000000003e-02	   4.9843300000000001e-01	   1.7706496101412994e-01	   2.0466674903912374e-01	  -1.6619450200413191e-01	   1.4550060000000000e+00	   3.2312939067733409e-01	   9.6535615752341417e-02	  -2.0323499411776871e-01	  -2.9997139985594989e-01	  -1.9649274178085127e-01	   1.3047629999999999e+00	   3.2312939067733409e-01	  -9.6535615752341417e-02	   3.4483462227890969e-02	   4.7256558243994606e-02	  -2.3890178160691819e-02	   2.1901460189323610e-01	  -6.4854157951562996e-01	   2.8596298190730383e+00	  -1.0402169999999999e+00	  -1.2335257973766162e-01	   8.2275243500351047e-01	  -2.6802141194159304e+00	   1.0491830000000000e+00	
   4.3331600000000003e-01	  -4.6467199999999997e-01	   1.0495040000000000e+00	  -2.8816999999999999e-02	   7.8083400000000003e-01	   2.0756000000000000e-02	  -3.0318999999999999e-02	   6.2365599999999999e-01	   1.4030928157683289e-01	   1.9032686981845873e-01	  -7.5561011015059176e-01	   1.4538549999999999e+00	   3.2312939067733409e-01	   9.6535615752341417e-02	  -2.2157707315405820e-01	  -2.6363257445957300e-01	  -7.9191622806947426e-01	   1.5460090000000000e+00	   3.2312939067733409e-01	  -9.6535615752341417e-02	   2.5563468240126508e-02	   1.4904746404040273e-01	  -2.7410083715702274e-02	   6.3759020555760076e-02	  -1.4278263249847767e-01	   2.2530762123497659e+00	  -7.4839599999999995e-01	  -1.9369496591200525e-01	   6.1282420022982875e-01	  -2.5053631835352199e+00	   9.8175900000000005e-01	
   4.6664800000000001e-01	  -4.7857800000000000e-01	   1.0117090000000000e+00	  -2.4072000000000000e-02	   6.0216499999999995e-01	   4.8934999999999999e-02	  -1.6950000000000000e-02	   7.9669000000000001e-01	   2.2056960687169100e-01	   6.4174756457150303e-02	  -1.2329808465283509e+00	   1.3220320000000001e+00	   3.2312939067733409e-01	   9.6535615752341417e-02	  -1.9499901363256417e-01	  -1.7961788062765366e-01	  -1.3126834834561727e+00	   1.3067480000000000e+00	   3.2312939067733409e-01	  -9.6535615752341417e-02	   3.2974262474430797e-02	   2.6652734024191188e-01	  -3.8222071315219118e-02	  -4.7693843971466715e-01	  -4.2116379473781312e-01	   2.3109821286272685e+00	  -5.7801400000000003e-01	   2.5886304278452205e-01	   5.9031458560508820e-01	  -2.4653579746786525e+00	   7.5400500000000004e-01	
   4.9997999999999998e-01	  -4.4130900000000001e-01	   1.0564970000000000e+00	  -2.4990999999999999e-02	   3.6152299999999998e-01	  -1.9296000000000001e-02	  -1.5198000000000000e-02	   9.3203899999999995e-01	   1.7312956629757961e-01	   1.9232535946887730e-02	  -1.6820675317411351e+00	   1.0071180000000000e+00	   3.2312939067733409e-01	   9.6535615752341417e-02	  -2.1989865833491729e-01	   1.1593244760432444e-02	  -1.7043433610202827e+00	   1.0632560000000000e+00	   3.2312939067733409e-01	  -9.6535615752341417e-02	   1.9318467010808405e-02	   2.4291679462490615e-01	   3.9438237439442924e-03	  -1.0083534166463506e+00	  -1.9865537555704940e-01	   2.3947313646397728e+00	  -6.3337000000000010e-01	   5.6372887092626911e-01	   3.8538140239791696e-01	  -2.2041014969382799e+00	   4.9344800000000000e-01	
   5.3331200000000001e-01	  -5.0462300000000004e-01	   1.1606770000000000e+00	  -2.2571999999999998e-02	   7.9240000000000005e-02	  -2.3532999999999998e-02	   6.8329999999999997e-03	   9.9655499999999997e-01	   9.7299514266763323e-02	  -1.2420380049152094e-01	  -1.9148036104658912e+00	   7.6492400000000005e-01	   3.2740437185831173e-01	   8.7122786047147696e-02	  -1.6272370826328311e-01	   1.4000594348491216e-01	  -2.0606588192000217e+00	   8.1590000000000007e-01	   3.2740437185831173e-01	  -8.7122786047147696e-02	   4.0438871765473092e-03	   1.6980078447388985e-01	  -2.6593730123957923e-02	  -8.9641981944700100e-01	  -2.8537368142960883e-02	   2.2939487462238497e+00	  -7.8343900000000000e-01	   7.2597650800710678e-01	   8.0496396197895267e-02	  -1.9851797415848293e+00	   7.4360000000000004e-01	
   5.6664400000000004e-01	  -6.7990799999999996e-01	   1.1806019999999999e+00	  -2.2863000000000001e-02	  -1.8087600000000001e-01	  -5.4982999999999997e-02	   4.9909999999999998e-03	   9.8195500000000002e-01	   1.5785556433094105e-02	  -1.9566194997478603e-01	  -2.2284845604989991e+00	   8.9091900000000002e-01	   2.0835768108794570e-01	   6.4727656294738894e-02	  -1.3788626585390851e-01	   2.1536129503242588e-01	  -2.4231477172663012e+00	   9.9870199999999998e-01	   2.0835768108794570e-01	  -6.4727656294738894e-02	   8.4756388187629650e-02	   1.1966402787981500e-01	  -1.6756864054912923e-01	  -1.0942506857774770e+00	   2.1962956365610731e-01	   2.2576378378767004e+00	  -9.4688000000000005e-01	   4.7714525202540642e-01	   3.0795240293927684e-01	  -2.1341786347405867e+00	   8.6815299999999995e-01	
   5.9997600000000006e-01	  -8.8774200000000003e-01	   1.0689660000000001e+00	  -2.2769000000000001e-02	  -4.3955400000000000e-01	  -4.3321999999999999e-02	  -9.1760000000000001e-03	   8.9712400000000003e-01	   2.3992326769178649e-03	  -1.9993703747464739e-01	  -2.3900289730103172e+00	   1.5201750000000003e+00	   1.2833606783221979e-01	   5.0718377039535370e-02	  -2.0712764940367934e-02	   2.0798729468520846e-01	  -2.5216719717189671e+00	   1.5550790000000001e+00	   1.2833606783221979e-01	  -5.0718377039535370e-02	   1.8014077742884438e-01	   1.5525415952501756e-01	  -2.2213114003767007e-02	  -1.2059468768507533e+00	  -5.5435402796592301e-02	   2.4554435305489353e+00	  -8.2244600000000012e-01	   4.3347692725495557e-01	   4.8496027343180581e-01	  -2.2858039416569205e+00	   8.7701300000000004e-01	
   6.3330799999999998e-01	  -1.0571940000000000e+00	   8.3946799999999999e-01	  -2.2626000000000000e-02	  -6.4467900000000000e-01	  -5.5490999999999999e-02	  -3.2507000000000001e-02	   7.6174399999999998e-01	  -1.6517069084277563e-02	  -6.4884223611009942e-02	  -2.1694020946187349e+00	   9.0163099999999996e-01	   4.4581501620736229e-03	   4.1933239743821606e-02	  -1.6576241822227233e-01	   6.2308472009802865e-03	  -2.2346096687647670e+00	   9.5388300000000004e-01	   4.4581501620736229e-03	  -4.1933239743821606e-02	   7.8893468678633172e-02	   7.7864008496639672e-02	  -5.5575719316149762e-02	  -1.0882259290585419e+00	  -1.6934464914236108e-01	   2.5076829512745582e+00	  -5.5397799999999997e-01	   4.5202726697707030e-01	   4.0475461390077239e-01	  -2.2892561491896961e+00	   7.0616900000000005e-01	
   6.6664000000000001e-01	  -1.1916030000000000e+00	   6.4363800000000004e-01	  -2.2256999999999999e-02	   8.3423199999999997e-01	   6.1689000000000001e-02	   6.0717000000000000e-02	  -5.4457699999999998e-01	  -1.2911799235959362e-01	  -1.0565525753945601e-01	  -2.1586498549769368e+00	   1.5127580000000000e+00	  -2.5741288196748108e-01	   3.9110752061937003e-02	  -9.4514746234189040e-02	   7.4798764832727654e-02	  -2.2509194116162976e+00	   1.3955450000000000e+00	  -2.5741288196748108e-01	  -3.9110752061937003e-02	  -1.0304000768672016e-02	   1.2860215216214571e-01	  -4.7720270702292789e-03	  -9.2430474172765442e-01	  -5.0353739828636468e-01	   2.4515851993308835e+00	  -4.3073899999999998e-01	   5.3168987554562053e-01	   6.7400752422804244e-01	  -2.1323654574574569e+00	   4.4500600000000007e-01	
   6.9997200000000004e-01	  -1.1699940000000000e+00	   6.2690100000000004e-01	  -2.2050000000000000e-02	   8.8212299999999999e-01	   5.3523000000000001e-02	   8.8123999999999994e-02	  -4.5959600000000000e-01	  -8.6492085440568592e-02	  -1.5633960009347009e-01	  -2.0222324419252464e+00	   1.5726389999999999e+00	  -2.5730975713446941e-01	   4.9991331209149684e-03	  -1.2529278812011033e-01	   1.2400616570700149e-01	  -2.0913815365969457e+00	   1.5220080000000000e+00	  -2.5730975713446941e-01	  -4.9991331209149684e-03	  -1.2019017256143722e-02	   1.4500849806174462e-01	   6.6910533342449926e-03	  -8.8529899373521759e-01	  -5.5099565707312115e-01	   2.2814102005152694e+00	  -3.5042699999999999e-01	   3.9819571773723988e-01	   7.2947096390448141e-01	  -1.8684712537514174e+00	   3.2878300000000005e-01	
   7.3330399999999996e-01	  -1.2151360000000000e+00	   7.1573699999999996e-01	  -2.3081999999999998e-02	   8.9958700000000003e-01	   6.8205000000000002e-02	   1.1575000000000001e-01	  -4.1556500000000002e-01	  -9.6619479998778457e-02	  -1.7957109628622797e-01	  -1.7176450406712176e+00	   1.0859270000000001e+00	  -2.5963270285457118e-01	   2.9850734075063430e-04	  -2.2494070743160149e-01	   9.7254285912380146e-03	  -1.7937630687659658e+00	   1.1336649999999999e+00	  -2.5963270285457118e-01	  -2.9850734075063430e-04	  -2.8679347300180420e-02	   1.3766923918225488e-01	   8.1977866710562231e-03	  -6.9454618856580019e-01	  -5.7267641353130172e-01	   2.0718259088993500e+00	  -3.6127399999999998e-01	   3.0025082225921956e-01	   6.1070852381682927e-01	  -1.7197933494462267e+00	   4.1038400000000003e-01	
   7.6663599999999998e-01	  -1.1400090000000001e+00	   8.1074999999999997e-01	  -2.6450999999999999e-02	   9.6117600000000003e-01	   5.0105999999999998e-02	   9.1113000000000000e-02	  -2.5559500000000002e-01	   1.1103615735657392e-01	  -1.2807218910120752e-01	  -1.0176778109663425e+00	   7.2271300000000005e-01	  -2.6500050782390666e-01	   1.1200917067351707e-02	  -2.0877703748385076e-01	  -4.2946486771734196e-02	  -1.0794321743908046e+00	   7.2226199999999996e-01	  -2.6500050782390666e-01	  -1.1200917067351707e-02	   1.6767378603222312e-02	   1.7166058767807718e-01	   1.2122461300125623e-02	  -5.1964216041130951e-01	  -5.2788330994953347e-01	   1.9181940305678415e+00	  -2.4442300000000000e-01	   6.8689828821732482e-02	   4.8943538801238873e-01	  -1.5079854071397498e+00	   3.6023899999999998e-01	
   7.9996800000000001e-01	  -1.0700090000000000e+00	   8.7075000000000002e-01	  -1.6451000000000000e-02	   9.7517600000000004e-01	   4.0106000000000003e-02	   5.1112999999999999e-02	  -1.8559500000000001e-01	   5.8236502873482393e-02	  -8.6489863264663222e-02	  -6.0006232667348214e-01	   4.5271299999999998e-01	  -2.6500050782390666e-01	   1.1200917067351707e-02	  -1.2059299705533198e-01	  -5.6539562119350732e-02	  -5.5003230538579773e-01	   3.2226199999999999e-01	  -1.8643786063817119e-01	  -7.3298168551320982e-03	   9.9940760518238986e-03	   1.1181697252009649e-01	   5.2167047888716719e-03	  -5.1964216041130951e-01	  -5.2788330994953347e-01	   1.9181940305678415e+00	  -2.4442300000000000e-01	   8.1439858411887001e-02	   4.0655138128144586e-01	  -1.4964574472026033e+00	   4.0023900000000007e-01	
   8.3330000000000004e-01	  -1.0280279999999999e+00	   8.7886299999999995e-01	  -4.8500000000000003e-04	   9.9234299999999998e-01	   3.4050999999999998e-02	   2.8861999999999999e-02	  -1.1516700000000001e-01	  -5.6632774821699622e-02	  -6.7801028847734188e-02	  -2.2657164655891665e-01	   1.9826800000000000e-01	  -8.3433719480005789e-02	  -3.3573499204018843e-02	  -5.4193069530701944e-02	  -6.8284725755433137e-02	  -1.5466704335613934e-01	   9.7261000000000000e-02	  -8.3433719480005789e-02	   3.3573499204018843e-02	   2.7433697090736137e-02	   3.4335635172689810e-02	  -1.7023399849385969e-02	  -8.7627122194810558e-02	  -1.5415769628436518e-01	   1.5523971584096610e+00	  -1.6709499999999999e-01	   1.2079986161835218e-01	   2.6742209072047884e-01	  -1.4919626953582479e+00	   4.4645000000000007e-01	
   8.6663200000000007e-01	  -1.0462300000000000e+00	   8.7978900000000004e-01	  -2.6300000000000000e-04	   9.9333300000000002e-01	   2.6223000000000000e-02	   4.9654999999999998e-02	  -1.0068100000000001e-01	  -5.9326806710372874e-02	  -4.1087586112838144e-02	  -2.3619011435486284e-01	   2.0833000000000002e-01	  -1.0096831019903069e-01	  -4.1869587008047209e-02	  -5.2566778314083441e-02	  -3.7115540388576909e-02	  -1.4803973054074204e-01	   8.4287000000000001e-02	  -1.0096831019903069e-01	   4.1869587008047209e-02	   2.1461494407641942e-03	   2.7818817523061461e-02	  -7.1948663419161233e-03	  -3.3858845151016692e-01	  -1.5873230003959574e-01	   1.5097021380284203e+00	  -2.6399800000000001e-01	   3.4318994278446502e-01	   2.1552138318649225e-01	  -1.5308597154042327e+00	   5.5966600000000000e-01	
   8.9996399999999999e-01	  -1.0686530000000001e+00	   8.8313600000000003e-01	   0.0000000000000000e+00	   9.9510200000000004e-01	   3.2820000000000002e-02	   4.9452000000000003e-02	  -7.9062999999999994e-02	  -8.7289726828565450e-02	  -5.1936338451635380e-02	  -2.1842729523919624e-01	   2.0730900000000002e-01	  -8.5871713040063510e-02	  -2.8475028576638851e-02	  -5.2214993140747089e-02	  -4.7899025776613736e-02	  -1.2975770546584900e-01	   8.6498000000000005e-02	  -8.5871713040063510e-02	   2.8475028576638851e-02	   8.1662351712777827e-03	   2.9963353180625381e-02	  -1.3543401490517550e-02	  -3.7352751429519038e-01	  -3.3940231833228257e-01	   1.4684851817147704e+00	  -1.3098599999999999e-01	   4.0160536764854776e-01	   1.9929419698333894e-01	  -1.5394467089864368e+00	   5.5740299999999998e-01	
   9.3329600000000001e-01	  -1.0786210000000001e+00	   8.8673299999999999e-01	   0.0000000000000000e+00	   9.9941199999999997e-01	   2.9215000000000001e-02	  -5.2499999999999997e-04	  -1.7963000000000000e-02	  -8.9650931910318352e-02	  -4.2328225548612729e-02	   1.0712635055573539e-02	   2.7858999999999998e-02	  -8.7126272219777631e-02	  -4.3112213780093507e-02	   1.8220741880610599e-04	  -4.8374612056008612e-02	   7.6895662363171649e-02	   6.4986000000000002e-02	  -7.2703678742327763e-02	   1.3930088822250995e-02	   1.1392991497490962e-03	  -1.1000542668215858e-02	   8.5774638811838178e-04	  -5.0959807285097629e-02	  -1.9557898373940416e-01	   1.5132146069482777e+00	  -1.4893400000000001e-01	  -2.5069623523261203e-01	   1.4629418594894888e-01	  -1.3838661027105432e+00	   2.4046300000000001e-01	
